ID,Timestamp,Output,Cluster,a,b,sigma,ID_dataset
1,0.05,20.539191004419536,K3,4.65,0.63,2,1
1,1.4000000000000001,5.433419366036539,K3,4.65,0.63,2,1
1,1.55,6.479039164467983,K3,4.65,0.63,2,1
1,1.7000000000000002,3.6329852308757076,K3,4.65,0.63,2,1
1,2,3.987286198684636,K3,4.65,0.63,2,1
1,2.3000000000000003,0.8189682548922121,K3,4.65,0.63,2,1
1,2.5,5.453749310826746,K3,4.65,0.63,2,1
1,2.85,5.439171930056055,K3,4.65,0.63,2,1
1,3.45,9.473787581879938,K3,4.65,0.63,2,1
1,4,15.125579789807805,K3,4.65,0.63,2,1
1,4.800000000000001,14.86587563937289,K3,4.65,0.63,2,1
1,4.9,11.643618322804477,K3,4.65,0.63,2,1
1,5.1000000000000005,12.459837308240942,K3,4.65,0.63,2,1
1,5.65,9.685459983144115,K3,4.65,0.63,2,1
1,5.8500000000000005,8.907552858281772,K3,4.65,0.63,2,1
1,5.95,9.448091433159302,K3,4.65,0.63,2,1
1,6.1000000000000005,4.212375303386525,K3,4.65,0.63,2,1
1,6.25,8.146241520700153,K3,4.65,0.63,2,1
1,7.1000000000000005,7.722912914533129,K3,4.65,0.63,2,1
1,7.15,8.787558733335622,K3,4.65,0.63,2,1
1,7.300000000000001,10.995896116813572,K3,4.65,0.63,2,1
1,7.45,10.679858315481546,K3,4.65,0.63,2,1
1,7.8500000000000005,15.441601467151166,K3,4.65,0.63,2,1
1,8.3,23.738257272575638,K3,4.65,0.63,2,1
1,8.4,18.229538831296665,K3,4.65,0.63,2,1
1,8.950000000000001,20.81788155098329,K3,4.65,0.63,2,1
1,9.65,23.198027695047816,K3,4.65,0.63,2,1
1,9.75,25.655382034211655,K3,4.65,0.63,2,1
1,9.950000000000001,23.36951162207228,K3,4.65,0.63,2,1
1,10,25.692176118290682,K3,4.65,0.63,2,1
2,0.05,17.491513692648557,K1,4.24,1.39,1.89,1
2,1.4000000000000001,11.585298262316885,K1,4.24,1.39,1.89,1
2,1.55,6.225266538982483,K1,4.24,1.39,1.89,1
2,1.7000000000000002,6.186300189193133,K1,4.24,1.39,1.89,1
2,2,3.6033825469661096,K1,4.24,1.39,1.89,1
2,2.3000000000000003,5.263378937374814,K1,4.24,1.39,1.89,1
2,2.5,2.6605386756831386,K1,4.24,1.39,1.89,1
2,2.85,3.005723139258105,K1,4.24,1.39,1.89,1
2,3.45,0.9087222465802256,K1,4.24,1.39,1.89,1
2,4,2.9097908463684234,K1,4.24,1.39,1.89,1
2,4.800000000000001,9.66868875638191,K1,4.24,1.39,1.89,1
2,4.9,7.5903697435390995,K1,4.24,1.39,1.89,1
2,5.1000000000000005,8.256977237360573,K1,4.24,1.39,1.89,1
2,5.65,7.0834335965792,K1,4.24,1.39,1.89,1
2,5.8500000000000005,7.701784555137424,K1,4.24,1.39,1.89,1
2,5.95,12.385085149815811,K1,4.24,1.39,1.89,1
2,6.1000000000000005,9.090590452418803,K1,4.24,1.39,1.89,1
2,6.25,12.602707560323173,K1,4.24,1.39,1.89,1
2,7.1000000000000005,12.331918086583213,K1,4.24,1.39,1.89,1
2,7.15,8.430537022287083,K1,4.24,1.39,1.89,1
2,7.300000000000001,11.412009420474432,K1,4.24,1.39,1.89,1
2,7.45,8.893180043651903,K1,4.24,1.39,1.89,1
2,7.8500000000000005,10.499695130074072,K1,4.24,1.39,1.89,1
2,8.3,15.0186595107735,K1,4.24,1.39,1.89,1
2,8.4,17.047245838727203,K1,4.24,1.39,1.89,1
2,8.950000000000001,16.016086270235352,K1,4.24,1.39,1.89,1
2,9.65,19.708965517329954,K1,4.24,1.39,1.89,1
2,9.75,18.851052693703988,K1,4.24,1.39,1.89,1
2,9.950000000000001,18.753678185460874,K1,4.24,1.39,1.89,1
2,10,18.719378361569476,K1,4.24,1.39,1.89,1
3,0.05,8.298391931947489,K3,4.83,0.31,0.82,1
3,1.4000000000000001,22.412380291724585,K3,4.83,0.31,0.82,1
3,1.55,23.80958444982567,K3,4.83,0.31,0.82,1
3,1.7000000000000002,26.778297526295646,K3,4.83,0.31,0.82,1
3,2,31.551512207117153,K3,4.83,0.31,0.82,1
3,2.3000000000000003,34.94538787631607,K3,4.83,0.31,0.82,1
3,2.5,34.90181855577811,K3,4.83,0.31,0.82,1
3,2.85,32.08834859866665,K3,4.83,0.31,0.82,1
3,3.45,22.351972710197938,K3,4.83,0.31,0.82,1
3,4,10.527311434790153,K3,4.83,0.31,0.82,1
3,4.800000000000001,1.7692014588540186,K3,4.83,0.31,0.82,1
3,4.9,1.0186414834160544,K3,4.83,0.31,0.82,1
3,5.1000000000000005,1.1325744133220734,K3,4.83,0.31,0.82,1
3,5.65,4.134201613198201,K3,4.83,0.31,0.82,1
3,5.8500000000000005,5.695560447191817,K3,4.83,0.31,0.82,1
3,5.95,7.192016886313008,K3,4.83,0.31,0.82,1
3,6.1000000000000005,7.951414602026704,K3,4.83,0.31,0.82,1
3,6.25,8.111005181616331,K3,4.83,0.31,0.82,1
3,7.1000000000000005,12.075672276526936,K3,4.83,0.31,0.82,1
3,7.15,12.368161396334695,K3,4.83,0.31,0.82,1
3,7.300000000000001,12.443801738079515,K3,4.83,0.31,0.82,1
3,7.45,12.563181498345354,K3,4.83,0.31,0.82,1
3,7.8500000000000005,11.646574317345316,K3,4.83,0.31,0.82,1
3,8.3,8.224096279351908,K3,4.83,0.31,0.82,1
3,8.4,7.9647490280840225,K3,4.83,0.31,0.82,1
3,8.950000000000001,1.8409042488217207,K3,4.83,0.31,0.82,1
3,9.65,-0.023768135673774893,K3,4.83,0.31,0.82,1
3,9.75,0.44234941776608494,K3,4.83,0.31,0.82,1
3,9.950000000000001,3.5739659178482714,K3,4.83,0.31,0.82,1
3,10,2.734510977264768,K3,4.83,0.31,0.82,1
4,0.05,24.041715961209345,K2,3.99,0.98,1.01,1
4,1.4000000000000001,28.571940935431552,K2,3.99,0.98,1.01,1
4,1.55,29.054817150337986,K2,3.99,0.98,1.01,1
4,1.7000000000000002,29.038749473094146,K2,3.99,0.98,1.01,1
