ID,Timestamp,Output,Cluster,a,b,sigma,ID_dataset
K1,0,16.263392588574714,K1,4.37,0.24,0,1
K1,0.05,16.875950332769165,K1,4.37,0.24,0,1
K1,0.1,17.501109488981534,K1,4.37,0.24,0,1
K1,0.15000000000000002,18.137410482872152,K1,4.37,0.24,0,1
K1,0.2,18.783017892013632,K1,4.37,0.24,0,1
K1,0.25,19.435742808450346,K1,4.37,0.24,0,1
K1,0.30000000000000004,20.093081124302334,K1,4.37,0.24,0,1
K1,0.35000000000000003,20.7522609723955,K1,4.37,0.24,0,1
K1,0.4,21.41029492763607,K1,4.37,0.24,0,1
K1,0.45,22.064036318069146,K1,4.37,0.24,0,1
K1,0.5,22.710234951622013,K1,4.37,0.24,0,1
K1,0.55,23.345612704870867,K1,4.37,0.24,0,1
K1,0.6000000000000001,23.96691219383066,K1,4.37,0.24,0,1
K1,0.65,24.570966616230294,K1,4.37,0.24,0,1
K1,0.7000000000000001,25.154753139063292,K1,4.37,0.24,0,1
K1,0.75,25.715448811507297,K1,4.37,0.24,0,1
K1,0.8,26.250476555395043,K1,4.37,0.24,0,1
K1,0.8500000000000001,26.757547256753796,K1,4.37,0.24,0,1
K1,0.9,27.23469495000274,K1,4.37,0.24,0,1
K1,0.9500000000000001,27.68030064814169,K1,4.37,0.24,0,1
K1,1,28.093112869879402,K1,4.37,0.24,0,1
K1,1.05,28.472256456928402,K1,4.37,0.24,0,1
K1,1.1,28.81723470684875,K1,4.37,0.24,0,1
K1,1.1500000000000001,29.12792392380689,K1,4.37,0.24,0,1
K1,1.2000000000000002,29.404560944619742,K1,4.37,0.24,0,1
K1,1.25,29.647722461184745,K1,4.37,0.24,0,1
K1,1.3,29.858300373850124,K1,4.37,0.24,0,1
K1,1.35,30.037470245101368,K1,4.37,0.24,0,1
K1,1.4000000000000001,30.186658558089174,K1,4.37,0.24,0,1
K1,1.4500000000000002,30.30750138497734,K1,4.37,0.24,0,1
K1,1.5,30.401805830129014,K1,4.37,0.24,0,1
K1,1.55,30.471505077677804,K1,4.37,0.24,0,1
K1,1.6,30.518617702849763,K1,4.37,0.24,0,1
K1,1.6500000000000001,30.54520257198208,K1,4.37,0.24,0,1
K1,1.7000000000000002,30.553316760988814,K1,4.37,0.24,0,1
K1,1.75,30.544974650393776,K1,4.37,0.24,0,1
K1,1.8,30.52210856527429,K1,4.37,0.24,0,1
K1,1.85,30.486534779076923,K1,4.37,0.24,0,1
K1,1.9000000000000001,30.439917789065788,K1,4.37,0.24,0,1
K1,1.9500000000000002,30.38374350957742,K1,4.37,0.24,0,1
K1,2,30.31929524887402,K1,4.37,0.24,0,1
K1,2.0500000000000003,30.24763259546655,K1,4.37,0.24,0,1
K1,2.1,30.16957653274943,K1,4.37,0.24,0,1
K1,2.15,30.085700710259992,K1,4.37,0.24,0,1
K1,2.2,29.996324536527275,K1,4.37,0.24,0,1
K1,2.25,29.90151775239456,K1,4.37,0.24,0,1
K1,2.3000000000000003,29.801103378389413,K1,4.37,0.24,0,1
K1,2.35,29.694670932292773,K1,4.37,0.24,0,1
K1,2.4000000000000004,29.581592878448667,K1,4.37,0.24,0,1
K1,2.45,29.461046373870566,K1,4.37,0.24,0,1
K1,2.5,29.332038310337413,K1,4.37,0.24,0,1
K1,2.5500000000000003,29.193437294469724,K1,4.37,0.24,0,1
