ID,Timestamp,Output,Cluster,a,b,sigma,ID_dataset
K1,0,34.097129039763686,K1,3.66,1.96,0,1
K1,0.05,33.93312280455731,K1,3.66,1.96,0,1
K1,0.1,33.76891120740265,K1,3.66,1.96,0,1
K1,0.15000000000000002,33.604730206978246,K1,3.66,1.96,0,1
K1,0.2,33.440825479814876,K1,3.66,1.96,0,1
K1,0.25,33.27744585294964,K1,3.66,1.96,0,1
K1,0.30000000000000004,33.11484953839039,K1,3.66,1.96,0,1
K1,0.35000000000000003,32.953296797524494,K1,3.66,1.96,0,1
K1,0.4,32.79305461244008,K1,3.66,1.96,0,1
K1,0.45,32.634390595106204,K1,3.66,1.96,0,1
K1,0.5,32.47757536820438,K1,3.66,1.96,0,1
K1,0.55,32.3228829888563,K1,3.66,1.96,0,1
K1,0.6000000000000001,32.17058631785144,K1,3.66,1.96,0,1
K1,0.65,32.020957081046674,K1,3.66,1.96,0,1
K1,0.7000000000000001,31.87426698484451,K1,3.66,1.96,0,1
K1,0.75,31.73078421556737,K1,3.66,1.96,0,1
K1,0.8,31.590773681957998,K1,3.66,1.96,0,1
K1,0.8500000000000001,31.454495686641064,K1,3.66,1.96,0,1
K1,0.9,31.322204101156636,K1,3.66,1.96,0,1
K1,0.9500000000000001,31.194149075960475,K1,3.66,1.96,0,1
K1,1,31.07056889507787,K1,3.66,1.96,0,1
K1,1.05,30.951695020512098,K1,3.66,1.96,0,1
K1,1.1,30.837749859985045,K1,3.66,1.96,0,1
K1,1.1500000000000001,30.728945061238715,K1,3.66,1.96,0,1
K1,1.2000000000000002,30.625479689167417,K1,3.66,1.96,0,1
K1,1.25,30.527540162000204,K1,3.66,1.96,0,1
K1,1.3,30.435302104394545,K1,3.66,1.96,0,1
K1,1.35,30.348922902658387,K1,3.66,1.96,0,1
K1,1.4000000000000001,30.268548287639284,K1,3.66,1.96,0,1
K1,1.4500000000000002,30.194307413311698,K1,3.66,1.96,0,1
K1,1.5,30.12631201077691,K1,3.66,1.96,0,1
K1,1.55,30.064657841366593,K1,3.66,1.96,0,1
K1,1.6,30.009422930973567,K1,3.66,1.96,0,1
K1,1.6500000000000001,29.96066715078358,K1,3.66,1.96,0,1
K1,1.7000000000000002,29.918431375957127,K1,3.66,1.96,0,1
K1,1.75,29.88273884903428,K1,3.66,1.96,0,1
K1,1.8,29.85359235861163,K1,3.66,1.96,0,1
K1,1.85,29.83097626614902,K1,3.66,1.96,0,1
K1,1.9000000000000001,29.81485502008219,K1,3.66,1.96,0,1
K1,1.9500000000000002,29.805173078645364,K1,3.66,1.96,0,1
K1,2,29.801856707071046,K1,3.66,1.96,0,1
K1,2.0500000000000003,29.80481072686748,K1,3.66,1.96,0,1
K1,2.1,29.81392211002155,K1,3.66,1.96,0,1
K1,2.15,29.829058132990426,K1,3.66,1.96,0,1
K1,2.2,29.85006772954621,K1,3.66,1.96,0,1
K1,2.25,29.876780902033037,K1,3.66,1.96,0,1
K1,2.3000000000000003,29.90900900555087,K1,3.66,1.96,0,1
K1,2.35,29.946548021627507,K1,3.66,1.96,0,1
K1,2.4000000000000004,29.989175507290348,K1,3.66,1.96,0,1
K1,2.45,30.03665313963519,K1,3.66,1.96,0,1
K1,2.5,30.088726925356323,K1,3.66,1.96,0,1
K1,2.5500000000000003,30.14512928404463,K1,3.66,1.96,0,1
K1,2.6,30.20557770609244,K1,3.66,1.96,0,1
K1,2.6500000000000004,30.26977673438447,K1,3.66,1.96,0,1
K1,2.7,30.33742007582667,K1,3.66,1.96,0,1
K1,2.75,30.40818937468059,K1,3.66,1.96,0,1
K1,2.8000000000000003,30.48175687834413,K1,3.66,1.96,0,1
K1,2.85,30.55778607833313,K1,3.66,1.96,0,1
K1,2.9000000000000004,30.63593230733582,K1,3.66,1.96,0,1
K1,2.95,30.715844660521164,K1,3.66,1.96,0,1
K1,3,30.79716639612239,K1,3.66,1.96,0,1
K1,3.0500000000000003,30.87953710552501,K1,3.66,1.96,0,1
K1,3.1,30.962592694399735,K1,3.66,1.96,0,1
K1,3.1500000000000004,31.04596785249727,K1,3.66,1.96,0,1
K1,3.2,31.12929589598069,K1,3.66,1.96,0,1
K1,3.25,31.212210952439396,K1,3.66,1.96,0,1
K1,3.3000000000000003,31.294349428973735,K1,3.66,1.96,0,1
K1,3.35,31.375349137368485,K1,3.66,1.96,0,1
K1,3.4000000000000004,31.454853860505665,K1,3.66,1.96,0,1
K1,3.45,31.532510916640906,K1,3.66,1.96,0,1
K1,3.5,31.607974974582326,K1,3.66,1.96,0,1
K1,3.5500000000000003,31.68090710085652,K1,3.66,1.96,0,1
K1,3.6,31.750977800408364,K1,3.66,1.96,0,1
K1,3.6500000000000004,31.817866372331544,K1,3.66,1.96,0,1
K1,3.7,31.881262511573553,K1,3.66,1.96,0,1
K1,3.75,31.94086734436139,K1,3.66,1.96,0,1
K1,3.8000000000000003,31.99639379062396,K1,3.66,1.96,0,1
K1,3.85,32.04756777733526,K1,3.66,1.96,0,1
K1,3.9000000000000004,32.09412929189871,K1,3.66,1.96,0,1
K1,3.95,32.13583220144404,K1,3.66,1.96,0,1
K1,4,32.17244561683738,K1,3.66,1.96,0,1
K1,4.05,32.20375348915377,K1,3.66,1.96,0,1
K1,4.1000000000000005,32.229556654794955,K1,3.66,1.96,0,1
K1,4.15,32.24967172317599,K1,3.66,1.96,0,1
