ID,Timestamp,Output,Cluster,a,b,sigma,ID_dataset
K1,0,24.677242654028205,K1,1.85,0.55,0,1
K1,0.05,24.73709657354319,K1,1.85,0.55,0,1
K1,0.1,24.80115603884413,K1,1.85,0.55,0,1
K1,0.15000000000000002,24.86903020297651,K1,1.85,0.55,0,1
K1,0.2,24.940298510580877,K1,1.85,0.55,0,1
K1,0.25,25.014511555971808,K1,1.85,0.55,0,1
K1,0.30000000000000004,25.091192058360676,K1,1.85,0.55,0,1
K1,0.35000000000000003,25.169837649629894,K1,1.85,0.55,0,1
K1,0.4,25.249922766906824,K1,1.85,0.55,0,1
K1,0.45,25.330902518470918,K1,1.85,0.55,0,1
K1,0.5,25.412217924905033,K1,1.85,0.55,0,1
K1,0.55,25.493300396911884,K1,1.85,0.55,0,1
K1,0.6000000000000001,25.573577700841575,K1,1.85,0.55,0,1
K1,0.65,25.652480708877498,K1,1.85,0.55,0,1
K1,0.7000000000000001,25.729450618811164,K1,1.85,0.55,0,1
K1,0.75,25.80394484295991,K1,1.85,0.55,0,1
K1,0.8,25.875446124477584,K1,1.85,0.55,0,1
K1,0.8500000000000001,25.94346854371835,K1,1.85,0.55,0,1
K1,0.9,26.007565030980334,K1,1.85,0.55,0,1
K1,0.9500000000000001,26.067334487278785,K1,1.85,0.55,0,1
K1,1,26.122427146505242,K1,1.85,0.55,0,1
K1,1.05,26.172550697545653,K1,1.85,0.55,0,1
K1,1.1,26.217474302411592,K1,1.85,0.55,0,1
K1,1.1500000000000001,26.257032427590353,K1,1.85,0.55,0,1
K1,1.2000000000000002,26.29112717397287,K1,1.85,0.55,0,1
K1,1.25,26.31972932501084,K1,1.85,0.55,0,1
K1,1.3,26.3428779915431,K1,1.85,0.55,0,1
K1,1.35,26.360679867133122,K1,1.85,0.55,0,1
K1,1.4000000000000001,26.3733055600178,K1,1.85,0.55,0,1
K1,1.4500000000000002,26.380986064590466,K1,1.85,0.55,0,1
K1,1.5,26.384007768610413,K1,1.85,0.55,0,1
K1,1.55,26.38270525516168,K1,1.85,0.55,0,1
K1,1.6,26.37745437116574,K1,1.85,0.55,0,1
K1,1.6500000000000001,26.36866391796815,K1,1.85,0.55,0,1
K1,1.7000000000000002,26.356766647003436,K1,1.85,0.55,0,1
K1,1.75,26.342209572450876,K1,1.85,0.55,0,1
K1,1.8,26.325444196326778,K1,1.85,0.55,0,1
K1,1.85,26.306916791848447,K1,1.85,0.55,0,1
K1,1.9000000000000001,26.287058346495275,K1,1.85,0.55,0,1
K1,1.9500000000000002,26.266275039481133,K1,1.85,0.55,0,1
K1,2,26.24493942309929,K1,1.85,0.55,0,1
K1,2.0500000000000003,26.223382190541187,K1,1.85,0.55,0,1
K1,2.1,26.2018842981781,K1,1.85,0.55,0,1
K1,2.15,26.180671407640737,K1,1.85,0.55,0,1
K1,2.2,26.159908555276306,K1,1.85,0.55,0,1
K1,2.25,26.13969599200876,K1,1.85,0.55,0,1
K1,2.3000000000000003,26.12006768603362,K1,1.85,0.55,0,1
K1,2.35,26.100989488359247,K1,1.85,0.55,0,1
K1,2.4000000000000004,26.082360701940317,K1,1.85,0.55,0,1
K1,2.45,26.064015440117362,K1,1.85,0.55,0,1
K1,2.5,26.045726377767398,K1,1.85,0.55,0,1
K1,2.5500000000000003,26.027209868519716,K1,1.85,0.55,0,1
K1,2.6,26.00813157448193,K1,1.85,0.55,0,1
K1,2.6500000000000004,25.98811412825685,K1,1.85,0.55,0,1
K1,2.7,25.966744900190665,K1,1.85,0.55,0,1
K1,2.75,25.94358485745211,K1,1.85,0.55,0,1
K1,2.8000000000000003,25.918178588212548,K1,1.85,0.55,0,1
K1,2.85,25.890063281311967,K1,1.85,0.55,0,1
K1,2.9000000000000004,25.858778992947062,K1,1.85,0.55,0,1
K1,2.95,25.823878743742977,K1,1.85,0.55,0,1
K1,3,25.78493741243791,K1,1.85,0.55,0,1
K1,3.0500000000000003,25.741561356981713,K1,1.85,0.55,0,1
K1,3.1,25.693395875788795,K1,1.85,0.55,0,1
K1,3.1500000000000004,25.6401335767501,K1,1.85,0.55,0,1
K1,3.2,25.581519799290504,K1,1.85,0.55,0,1
K1,3.25,25.517358395356922,K1,1.85,0.55,0,1
K1,3.3000000000000003,25.447515334236947,K1,1.85,0.55,0,1
K1,3.35,25.371921172273318,K1,1.85,0.55,0,1
K1,3.4000000000000004,25.29057273454855,K1,1.85,0.55,0,1
K1,3.45,25.203532373742703,K1,1.85,0.55,0,1
K1,3.5,25.11092679267761,K1,1.85,0.55,0,1
K1,3.5500000000000003,25.01294435021848,K1,1.85,0.55,0,1
K1,3.6,24.909830539394086,K1,1.85,0.55,0,1
K1,3.6500000000000004,24.801883680401524,K1,1.85,0.55,0,1
K1,3.7,24.68944818621656,K1,1.85,0.55,0,1
